C00193433|11743|2017|50|50|1
C00193433|53711|2017|50|150|2
C00193433|11579|2017|100|600|4
C00193433|11596|2017|250|250|1
C00193433|95354|2017|250|250|1
C00193433|94114|2017|50|150|2
C00193433|33435|2017|250|250|1
C00193433|19103|2017|100|100|1
C00193433|33154|2017|500|500|1
C00193433|92106|2017|100|100|1
C00193433|75219|2017|35|35|1
C00193433|10025|2017|50|116|2
C00193433|94131|2017|374|374|1
C00193433|22701|2017|100|100|1
C00193433|10014|2017|150|650|2
C00193433|38103|2017|500|500|1
C00193433|78701|2017|1200|1200|1
C00193433|92591|2017|200|200|1
C00193433|33160|2017|216|216|1
C00193433|60093|2017|100|100|1
C00193433|97106|2017|100|100|1
C00193433|92835|2017|25|550|3
C00193433|87111|2017|19|119|2
C00193433|23606|2017|250|250|1
C00193433|95971|2017|150|150|1
C00193433|94563|2017|50|50|1
C00193433|97333|2017|50|200|4
C00193433|10536|2017|100|100|1
C00193433|10536|2017|100|200|2
C00193433|62522|2017|100|300|3
C00193433|11217|2017|100|100|1
C00193433|48103|2017|1000|1000|1
C00193433|10028|2017|50|300|2
C00193433|97106|2017|50|150|2
C00193433|95070|2017|250|250|1
C00193433|10022|2017|100|200|2
C00193433|80125|2017|200|200|1
C00193433|19103|2017|100|200|2
C00193433|19103|2017|100|300|3
C00193433|94070|2017|250|250|1
C00193433|81503|2017|100|100|1
C00193433|86336|2017|15|203|3
C00193433|33626|2017|50|250|4
C00193433|87529|2017|1800|1800|1
C00193433|82070|2017|500|500|1
C00193433|20015|2017|35|185|3
C00193433|20015|2017|35|220|4
C00193433|33710|2017|50|50|1
C00193433|95971|2017|150|300|2
C00193433|12401|2017|150|150|1
C00193433|20003|2017|500|500|1
C00193433|22203|2017|15|115|2
C00193433|22203|2017|15|215|3
C00193433|17745|2017|100|100|1
C00193433|70360|2017|50|1550|2
C00193433|11743|2017|50|150|2
C00193433|94705|2017|1000|2000|2
C00193433|94705|2017|1000|3000|3
C00193433|37076|2017|35|35|1
C00193433|37076|2017|35|70|2
C00193433|11743|2017|50|200|3
C00193433|11743|2017|50|250|4
C00193433|11743|2017|50|300|5
C00193433|11743|2017|50|350|6
C00193433|22015|2017|25|25|1
C00193433|11217|2017|100|600|2
C00193433|95403|2017|10|10|1
C00193433|95403|2017|10|20|2
C00193433|22032|2017|150|150|1
C00536573|60064|2017|379|379|1
C00536573|60064|2017|224|603|2
C00536573|60064|2017|224|872|3
C00536573|60064|2017|224|1487|4
C00193433|20015|2017|35|235|5
C00193433|20015|2017|15|250|6
C00193433|92649|2017|50|50|1
C00193433|22701|2017|100|350|2
C00010421|35259|2017|1000|1000|1
C00010421|77632|2017|1000|1000|1
C00010421|77632|2017|1000|2000|2
C00193433|94507|2017|34|34|1
C00193433|98033|2017|36|136|2
C00193433|92835|2017|25|585|4
C00193433|10019|2017|500|500|1
C00193433|94002|2017|25|25|1
C00193433|29926|2017|150|150|1
C00193433|74136|2017|100|100|1
C00193433|20118|2017|35|35|1
C00193433|99701|2017|10|10|1
C00193433|99701|2017|10|20|2
C00193433|99701|2017|10|30|3
C00193433|10560|2017|300|300|1
C00193433|33626|2017|50|300|5
C00193433|33626|2017|50|350|6
C00193433|90014|2017|100|100|1
C00193433|24450|2017|15|15|1
C00193433|94027|2017|225|225|1
C00193433|12604|2017|15|165|3
C00193433|10013|2017|500|500|1
C00193433|24450|2017|15|30|2
C00193433|90071|2017|100|100|1
C00193433|90014|2017|100|200|2
C00193433|75219|2017|35|1035|2
C00193433|20166|2017|35|35|1
C00193433|20166|2017|35|70|2
C00193433|20166|2017|35|105|3
C00193433|93422|2017|10|10|1
C00582999|20001|2017|206|206|1
C00113159|37660|2017|203|203|1
C00193433|10025|2017|50|166|3
C00193433|20688|2017|150|150|1
C00193433|94610|2017|15|15|1
C00193433|50125|2017|1200|1200|1
C00193433|10023|2017|15|165|3
C00193433|10023|2017|15|180|4
C00193433|32618|2017|120|120|1
C00193433|95472|2017|100|800|3
C00193433|94062|2017|200|200|1
C00193433|20904|2017|100|100|1
C00193433|10023|2017|15|280|5
C00002469|20018|2017|20|20|1
C00002469|49286|2017|73|73|1
C00002469|20018|2017|20|80|2
C00114694|22193|2017|208|208|1
C00114694|20004|2017|208|208|1
C00114694|22102|2017|208|208|1
C00114694|22039|2017|250|250|1
C00114694|22307|2017|238|238|1
C00354332|48091|2017|325|325|1
C00354332|48066|2017|350|350|1
C00354332|48066|2017|350|925|2
C00354332|48066|2017|175|1100|3
C00354332|48066|2017|175|1650|4
C00354332|48205|2017|225|225|1
C00354332|48075|2017|250|250|1
C00354332|48203|2017|500|500|1
C00354332|48203|2017|110|610|2
C00354332|48201|2017|500|500|1
C00354332|48213|2017|225|225|1
C00354332|48071|2017|100|100|1
C00354332|48015|2017|150|150|1
C00354332|48204|2017|150|150|1
C00354332|48071|2017|100|700|2
C00354332|48071|2017|100|925|3
C00354332|48071|2017|100|1250|4
C00354332|48203|2017|110|960|3
C00354332|48237|2017|450|450|1
C00354332|48227|2017|225|225|1
C00354332|48035|2017|150|150|1
C00354332|48035|2017|150|375|2
C00354332|48035|2017|150|875|3
C00354332|48035|2017|150|1025|4
C00354332|48089|2017|360|360|1
C00354332|48089|2017|360|785|2
C00354332|48089|2017|225|1010|3
C00354332|48906|2017|90|90|1
C00354332|48203|2017|110|1260|4
C00354332|48203|2017|300|1740|5
C00354332|48203|2017|300|2240|6
C00354332|48304|2017|500|500|1
C00354332|48088|2017|250|250|1
C00354332|48237|2017|225|675|2
C00354332|48237|2017|225|1175|3
C00354332|48237|2017|225|1775|4
C00354332|48071|2017|225|1750|5
C00354332|48036|2017|150|150|1
C00354332|48036|2017|125|275|2
C00354332|48030|2017|375|375|1
C00354332|48030|2017|225|600|2
C00224717|48238|2017|300|300|1
C00224717|48238|2017|250|550|2
C00224717|48238|2017|250|890|3
C00224717|48317|2017|250|250|1
C00224717|48317|2017|250|555|2
C00224717|48091|2017|100|100|1
C00224717|48091|2017|100|225|2
C00224717|48075|2017|125|125|1
C00224717|48075|2017|120|245|2
C00224717|48075|2017|120|445|3
C00224717|48314|2017|180|180|1
C00224717|48314|2017|90|270|2
C00224717|48314|2017|90|450|3
C00224717|48011|2017|180|180|1
C00224717|48011|2017|180|360|2
C00224717|48011|2017|180|540|3
C00224717|48011|2017|180|840|4
C00224717|48071|2017|450|450|1
C00224717|48071|2017|400|850|2
C00224717|48071|2017|100|950|3
C00224717|48071|2017|100|1350|4
C00224717|48071|2017|170|1520|5
C00224717|48071|2017|170|1700|6
C00224717|48237|2017|300|300|1
C00224717|48237|2017|90|390|2
C00224717|48237|2017|35|425|3
C00224717|48237|2017|35|545|4
C00224717|48237|2017|90|670|5
C00224717|48342|2017|190|190|1
C00224717|48092|2017|125|125|1
C00224717|48092|2017|125|375|2
C00087478|45140|2017|115|115|1
C00040279|60064|2017|354|354|1
C00040279|60064|2017|233|587|2
C00040279|60064|2017|233|973|3
C00040279|60064|2017|233|1211|4
C00040279|60064|2017|235|1446|5
C00040279|60064|2017|235|2176|6
C00040279|60064|2017|235|2423|7
C00040279|60064|2017|238|2663|8
C00040279|60064|2017|235|2865|9
C00040279|60064|2017|235|3131|10
C00040279|60064|2017|238|3710|11
C00040279|60064|2017|235|3917|12
C00040279|60064|2017|235|4184|13
C00224717|48092|2017|125|625|3
C00224717|48071|2017|150|1850|7
C00224717|48071|2017|170|2250|8
C00224717|48071|2017|170|2750|9
C00224717|48206|2017|120|120|1
C00224717|48327|2017|295|295|1
C00224717|48091|2017|100|425|3
C00224717|48313|2017|170|170|1
C00224717|48313|2017|125|295|2
C00224717|48088|2017|125|125|1
C00224717|48088|2017|120|245|2
C00224717|48088|2017|100|345|3
C00224717|48088|2017|100|525|4
C00224717|48088|2017|120|755|5
C00224717|48088|2017|100|855|6
C00224717|48220|2017|180|180|1
C00224717|48091|2017|100|825|4
C00224717|48091|2017|125|955|5
C00224717|48234|2017|425|425|1
C00224717|48234|2017|340|765|2
C00224717|48038|2017|75|75|1
C00224717|48075|2017|120|695|4
C00224717|48203|2017|550|550|1
C00224717|48221|2017|200|200|1
C00224717|48203|2017|100|650|2
C00224717|48071|2017|170|3085|10
C00224717|48203|2017|100|820|3
C00224717|48314|2017|90|765|4
C00224717|48088|2017|100|955|7
C00224717|48026|2017|90|90|1
C00224717|48066|2017|525|525|1
C00224717|48066|2017|350|875|2
C00224717|48066|2017|100|975|3
C00224717|48066|2017|90|1065|4
C00224717|48066|2017|100|1245|5
C00224717|48066|2017|90|1320|6
C00224717|48203|2017|100|1120|4
C00224717|48203|2017|170|1870|5
C00224717|48203|2017|150|2020|6
C00224717|48203|2017|150|2400|7
C00224717|48203|2017|150|2490|8
C00224717|48203|2017|150|2790|9
C00224717|48203|2017|125|2915|10
C00224717|48203|2017|150|3215|11
C00224717|48203|2017|150|3490|12
C00224717|48203|2017|150|3765|13
C00224717|48203|2017|125|3885|14
C00224717|48205|2017|125|125|1
C00224717|48234|2017|250|1015|3
C00224717|48088|2017|100|1455|8
C00224717|48234|2017|250|1320|4
C00224717|48150|2017|420|420|1
C00224717|48342|2017|75|265|2
C00224717|48075|2017|125|905|5
C00224717|48075|2017|120|1025|6
C00224717|48075|2017|120|1145|7
C00224717|48075|2017|120|1265|8
C00224717|48075|2017|120|1705|9
C00224717|48075|2017|120|2130|10
C00224717|48340|2017|125|125|1
C00224717|49092|2017|190|190|1
C00224717|48342|2017|75|665|3
C00224717|48342|2017|75|845|4
C00224717|48067|2017|120|120|1
C00224717|48067|2017|120|300|2
C00224717|48015|2017|175|175|1
C00224717|48316|2017|120|120|1
C00224717|48313|2017|125|695|3
C00224717|33565|2017|250|250|1
C00224717|33565|2017|200|450|2
C00224717|48093|2017|120|120|1
C00224717|48080|2017|210|210|1
C00224717|48030|2017|100|100|1
C00224717|48030|2017|100|250|2
C00224717|48044|2017|120|120|1
C00224717|48044|2017|120|310|2
C00224717|48044|2017|90|400|3
C00224717|48044|2017|90|825|4
C00224717|48081|2017|475|475|1
C00224717|48081|2017|450|925|2
C00224717|48081|2017|125|1050|3
C00224717|48081|2017|125|1550|4
C00224717|48081|2017|200|1750|5
C00224717|48317|2017|100|655|3
C00224717|48088|2017|100|1760|9
C00224717|48088|2017|100|2370|10
C00224717|48088|2017|120|2490|11
C00224717|48088|2017|120|2795|12
C00224717|48088|2017|120|2915|13
C00224717|48237|2017|90|1220|6
C00224717|48237|2017|90|1720|7
C00224717|48237|2017|100|1820|8
C00224717|48237|2017|100|2245|9
C00224717|48227|2017|90|90|1
C00224717|48227|2017|90|490|2
C00224717|48312|2017|500|500|1
C00224717|48312|2017|75|575|2
C00224717|48312|2017|75|1260|3
C00224717|48312|2017|75|1350|4
C00149104|55436|2017|208|208|1
C00149104|55436|2017|208|416|2
C00149104|55118|2017|208|208|1
C00149104|55123|2017|208|208|1
C00239848|20004|2017|500|500|1
C00239848|20004|2017|208|708|2
C00239848|20004|2017|208|916|3
C00239848|20004|2017|208|1124|4
C00239848|20004|2017|208|1332|5
C00239848|20004|2017|208|1540|6
C00433060|74820|2017|2500|2500|1
C00028787|24083|2017|400|400|1
C00028787|69155|2017|1500|1500|1
C00028787|93451|2017|750|750|1
C00028787|24083|2017|400|800|2
C00484584|11101|2017|208|208|1
C00484584|11101|2017|208|416|2
C00484584|11101|2017|208|624|3
C00477299|94304|2017|205|205|1
C00477299|94304|2017|205|410|2
C00477299|94304|2017|205|615|3
C00477299|94304|2017|205|820|4
C00477299|94304|2017|205|1025|5
C00435321|78257|2017|208|208|1
C00435321|78257|2017|208|416|2
C00435321|78257|2017|208|707|3
C00619494|07306|2017|20|20|1
C00619494|07306|2017|20|520|2
C00619494|07306|2017|20|4970|3
C00619494|07306|2017|20|4990|4
C00438754|75225|2017|200|200|1
C00342766|75214|2017|98|98|1
C00110478|63119|2017|208|208|1
C00110478|63101|2017|208|208|1
C00625996|85719|2017|100|100|1
C00625996|94040|2017|300|300|1
C00625996|94040|2017|3|303|2
C00625996|94040|2017|3|330|3
C00376376|06183|2017|326|326|1
C00540443|20009|2017|250|250|1
C00540443|77063|2017|200|200|1
C00540443|20007|2017|100|100|1
C00540443|90212|2017|100|100|1
C00540443|90212|2017|100|200|2
C00540443|98166|2017|217|217|1
C00376376|06183|2017|230|556|2
C00376376|06183|2017|208|764|3
C00376376|55102|2017|208|208|1
C00376376|06183|2017|208|972|4
C00376376|10017|2017|375|375|1
C00376376|10017|2017|326|701|2
C00376376|06183|2017|208|1180|5
C00376376|06183|2017|208|1430|6
C00376376|06183|2017|208|1638|7
C00376376|06183|2017|208|2013|8
C00376376|10017|2017|230|931|3
C00376376|06183|2017|208|2221|9
C00376376|55102|2017|208|429|2
C00376376|06183|2017|208|2429|10
C00540443|70360|2017|25|25|1
C00540443|85718|2017|200|200|1
C00540443|30307|2017|100|100|1
C00540443|30307|2017|100|200|2
C00540443|83714|2017|150|150|1
C00540443|94550|2017|250|250|1
C00540443|60202|2017|10|10|1
C00540443|60302|2017|200|200|1
C00540443|83835|2017|250|250|1
C00540443|95060|2017|100|100|1
C00196725|94304|2017|208|208|1
C00196725|94304|2017|208|416|2
C00196725|75024|2017|208|208|1
C00196725|94304|2017|208|624|3
C00196725|19087|2017|208|208|1
C00196725|94304|2017|208|832|4
C00196725|78727|2017|208|208|1
C00196725|94089|2017|208|208|1
C00196725|20001|2017|208|208|1
C00196725|75024|2017|208|416|2
C00196725|20171|2017|208|208|1
C00196725|75024|2017|208|624|3
C00196725|07458|2017|208|208|1
C00196725|75024|2017|208|832|4
C00393298|90015|2017|238|238|1
C00393298|90015|2017|238|488|2
C00392464|90404|2017|105|105|1
C00392464|90404|2017|105|230|2
C00392464|90404|2017|105|375|3
C00392464|90404|2017|105|520|4
C00392464|90404|2017|125|728|5
C00392464|90404|2017|125|936|6
C00435735|10158|2017|208|208|1
C00435735|90045|2017|175|175|1
C00435735|10158|2017|208|416|2
C00435735|77056|2017|208|208|1
C00435735|10158|2017|208|624|3
C00435735|75201|2017|150|150|1
C00435735|10158|2017|208|832|4
C00435735|90045|2017|150|325|2
C00435735|33122|2017|208|208|1
C00435735|20001|2017|208|208|1
C00435735|20001|2017|208|416|2
C00435735|10158|2017|208|1040|5
C00029504|72032|2017|58|58|1
C00005249|22207|2017|300|300|1
C00005249|22042|2017|208|208|1
C00397851|34786|2017|238|238|1
C00397851|77807|2017|221|221|1
C00431312|20005|2017|300|300|1
C00008086|62074|2017|5000|5000|1
C00107300|76155|2017|269|269|1
C00326595|23059|2017|625|625|1
C00326595|23226|2017|250|250|1
C00326595|10017|2017|1000|1000|1
C00326595|23139|2017|250|250|1
C00326595|23113|2017|750|750|1
C00096842|25314|2017|208|208|1
C00096842|43023|2017|208|208|1
C00104299|10179|2017|208|208|1
C00104299|98101|2017|208|208|1
C00104299|10017|2017|208|208|1
C00104299|10017|2017|208|416|2
C00104299|10179|2017|208|416|2
C00104299|10017|2017|208|624|3
C00104299|10017|2017|208|832|4
C00104299|10017|2017|208|1040|5
C00104299|10017|2017|208|1248|6
C00104299|10017|2017|208|1456|7
C00271338|90265|2017|3|3|1
C00271338|90265|2017|1|4|2
C00271338|90265|2017|1|104|3
C00271338|90265|2017|1|129|4
C00271338|90265|2017|1|130|5
C00271338|90265|2017|1|230|6
C00271338|90265|2017|1|233|7
C00271338|90265|2017|1|234|8
C00271338|90265|2017|1|284|9
C00271338|90265|2017|1|299|10
C00101105|12583|2017|1000|1000|1
C00096156|20001|2017|224|224|1
C00096156|20001|2017|224|470|2
C00096156|20001|2017|224|700|3
C00096156|20001|2017|219|919|4
C00096156|20001|2017|219|1129|5
C00096156|20001|2017|219|1352|6
C00096156|20001|2017|219|1582|7
C00096156|20001|2017|219|1790|8
C00096156|20001|2017|210|1991|9
C00096156|20001|2017|210|2219|10
C00096156|20001|2017|219|2448|11
C00096156|20001|2017|219|2701|12
C00096156|20001|2017|219|2951|13
C00096156|20001|2017|219|3212|14
C00096156|20001|2017|223|3628|15
C00096156|20001|2017|223|3884|16
C00096156|20001|2017|223|4140|17
C00096156|20001|2017|224|4364|18
C00096156|20001|2017|224|4594|19
C00096156|20001|2017|224|4847|20
C00096156|20001|2017|224|5094|21
C00096156|20001|2017|224|5424|22
C00096156|20001|2017|224|5635|23
C00096156|20001|2017|224|5935|24
C00096156|20001|2017|224|6142|25
C00096156|20001|2017|223|6361|26
C00096156|20001|2017|223|6687|27
C00096156|20001|2017|224|6917|28
C00096156|20001|2017|223|7136|29
C00096156|20001|2017|219|7351|30
C00096156|20001|2017|220|7571|31
C00096156|20001|2017|220|7806|32
C00096156|20001|2017|219|8008|33
C00096156|20001|2017|219|8338|34
C00096156|20001|2017|219|8553|35
C00096156|20001|2017|219|8764|36
C00096156|20001|2017|219|9040|37
C00096156|20001|2017|219|9251|38
C00096156|20001|2017|219|9461|39
C00096156|20001|2017|219|9745|40
C00096156|20001|2017|219|9946|41
C00096156|20001|2017|215|10153|42
C00096156|20001|2017|215|10435|43
C00096156|20001|2017|215|10787|44
C00096156|20001|2017|215|10994|45
C00096156|20001|2017|215|11220|46
C00096156|20001|2017|215|11636|47
C00096156|20001|2017|219|11886|48
C00096156|20001|2017|219|12193|49
C00096156|20001|2017|215|12395|50
C00096156|20001|2017|219|12614|51
C00096156|20001|2017|215|12826|52
C00096156|20001|2017|215|13049|53
C00096156|20001|2017|215|13252|54
C00096156|20001|2017|215|13502|55
C00096156|20001|2017|215|13732|56
C00096156|20001|2017|215|13970|57
C00096156|20001|2017|219|14250|58
C00096156|20001|2017|219|14469|59
C00096156|20001|2017|219|14749|60
C00096156|20001|2017|219|14952|61
C00096156|20001|2017|219|15182|62
C00096156|20001|2017|215|15382|63
C00096156|20001|2017|215|15635|64
C00096156|20001|2017|219|15872|65
C00096156|20001|2017|215|16081|66
C00096156|20001|2017|215|16284|67
C00096156|20001|2017|215|16491|68
C00096156|20001|2017|215|16721|69
C00096156|20001|2017|212|16924|70
C00096156|20001|2017|215|17157|71
C00096156|20001|2017|212|17367|72
C00574921|78701|2017|208|208|1
C00187450|70118|2017|1000|1000|1
C00187450|70503|2017|8|8|1
C00187450|70006|2017|2500|2500|1
C00367375|33469|2017|208|208|1
C00040253|60614|2017|276|276|1
C00311944|91423|2017|150|150|1
C00008839|48025|2017|1443|1443|1
C00012468|30305|2017|208|208|1
C00012468|30309|2017|205|205|1
C00012468|30327|2017|208|208|1
C00012468|30327|2017|208|416|2
C00012468|30305|2017|208|416|2
C00012468|30327|2017|208|624|3
C00012468|30068|2017|208|208|1
C00012468|30022|2017|208|208|1
C00012468|30301|2017|208|208|1
C00059733|40222|2017|208|208|1
C00012245|60606|2017|352|352|1
C00012245|43054|2017|307|307|1
C00084954|72903|2017|250|250|1
C00084954|72370|2017|2285|2285|1
C00002972|03253|2017|250|250|1
C00002972|42420|2017|18|18|1
C00002972|42420|2017|18|45|2
C00002972|42420|2017|18|63|3
C00002972|42420|2017|18|81|4
C00002972|82001|2017|58|58|1
C00002972|82001|2017|29|87|2
C00002972|82001|2017|29|145|3
C00002972|55369|2017|14|14|1
C00002972|42420|2017|18|99|5
C00002972|42420|2017|18|117|6
C00002972|85629|2017|400|400|1
C00002972|42420|2017|18|135|7
C00002972|42420|2017|18|162|8
C00002972|42420|2017|18|198|9
C00072769|46037|2017|208|208|1
C00072769|46205|2017|208|208|1
C00072769|22308|2017|208|208|1
C00072769|46220|2017|208|208|1
C00072769|46032|2017|208|208|1
C00279216|91505|2017|208|208|1
C00279216|10019|2017|208|208|1
C00279216|10013|2017|208|208|1
C00279216|10019|2017|208|416|2
C00279216|10019|2017|208|624|3
C00279216|10013|2017|208|416|2
C00279216|10019|2017|208|832|4
C00279216|94607|2017|208|208|1
C00279216|10019|2017|208|1040|5
C00279216|10019|2017|208|1248|6
C00279216|78209|2017|208|208|1
C00279216|10016|2017|208|208|1
C00279216|10019|2017|208|1456|7
C00279216|10016|2017|208|416|2
C00279216|23502|2017|208|208|1
C00279216|20004|2017|208|208|1
C00279216|10016|2017|208|624|3
C00279216|10016|2017|208|832|4
C00279216|20004|2017|208|416|2
C00279216|10019|2017|208|1664|8
C00279216|20004|2017|208|624|3
C00040584|22182|2017|208|208|1
C00503680|99220|2017|75|75|1
C00503680|99220|2017|75|150|2
C00206136|62002|2017|203|203|1
C00206136|63130|2017|208|208|1
C00244863|75205|2017|600|600|1
C00206136|63124|2017|204|204|1
C00206136|63025|2017|208|208|1
